product_id,title,category,price,brand,tags,image_url
B1000328,JBL Charge 5 Bluetooth Speaker,Electronics,526.11,JBL,electronics,
B1000329,Kindle Paperwhite (11th Generation),Electronics,574.84,Kindle,electronics,
B1000330,Anker PowerCore 20000mAh Power Bank,Electronics,468.77,Anker,electronics,
B1000331,GoPro HERO11 Black Action Camera,Electronics,53.23,GoPro,electronics,
B1000332,Kindle Paperwhite (11th Generation),Electronics,182.37,Kindle,electronics,
B1000333,"Apple Watch SE (GPS, 44mm)",Electronics,428.96,Apple,electronics,
B1000334,Bose QuietComfort Ultra Headphones,Electronics,55.63,Bose,electronics,
B1000335,GoPro HERO11 Black Action Camera,Electronics,392.89,GoPro,electronics,
B1000336,Anker PowerCore 20000mAh Power Bank,Electronics,358.33,Anker,electronics,
B1000337,Bose QuietComfort Ultra Headphones,Electronics,158.61,Bose,electronics,
B1000338,Kindle Paperwhite (11th Generation),Electronics,41.75,Kindle,electronics,
B1000339,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,595.26,Sony,electronics,
B1000340,Bose QuietComfort Ultra Headphones,Electronics,597.74,Bose,electronics,
B1000341,Logitech MX Master 3S Wireless Mouse,Electronics,153.06,Logitech,electronics,
B1000342,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,366.5,Sony,electronics,
B1000343,Logitech MX Master 3S Wireless Mouse,Electronics,105.44,Logitech,electronics,
B1000344,Logitech MX Master 3S Wireless Mouse,Electronics,86.4,Logitech,electronics,
B1000345,"Apple Watch SE (GPS, 44mm)",Electronics,225.2,Apple,electronics,
B1000346,"Apple Watch SE (GPS, 44mm)",Electronics,403.0,Apple,electronics,
B1000347,Anker PowerCore 20000mAh Power Bank,Electronics,555.43,Anker,electronics,
B1000348,Samsung Galaxy Tab A9,Electronics,401.66,Samsung,electronics,
B1000349,JBL Charge 5 Bluetooth Speaker,Electronics,205.63,JBL,electronics,
B1000350,"Apple Watch SE (GPS, 44mm)",Electronics,375.76,Apple,electronics,
B1000351,Kindle Paperwhite (11th Generation),Electronics,383.0,Kindle,electronics,
B1000352,"Apple Watch SE (GPS, 44mm)",Electronics,388.15,Apple,electronics,
B1000353,Logitech MX Master 3S Wireless Mouse,Electronics,297.77,Logitech,electronics,
B1000354,Logitech MX Master 3S Wireless Mouse,Electronics,75.57,Logitech,electronics,
B1000355,"Apple Watch SE (GPS, 44mm)",Electronics,262.79,Apple,electronics,
B1000356,Samsung Galaxy Tab A9,Electronics,196.68,Samsung,electronics,
B1000357,Logitech MX Master 3S Wireless Mouse,Electronics,136.69,Logitech,electronics,
B1000358,"Apple Watch SE (GPS, 44mm)",Electronics,403.69,Apple,electronics,
B1000359,GoPro HERO11 Black Action Camera,Electronics,331.51,GoPro,electronics,
B1000360,Anker PowerCore 20000mAh Power Bank,Electronics,331.31,Anker,electronics,
B1000361,Kindle Paperwhite (11th Generation),Electronics,42.9,Kindle,electronics,
B1000362,Apple AirPods Pro (2nd Generation),Electronics,221.04,Apple,electronics,
B1000363,GoPro HERO11 Black Action Camera,Electronics,462.64,GoPro,electronics,
B1000364,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,107.09,Sony,electronics,
B1000365,Bose QuietComfort Ultra Headphones,Electronics,515.31,Bose,electronics,
B1000366,Bose QuietComfort Ultra Headphones,Electronics,513.58,Bose,electronics,
B1000367,JBL Charge 5 Bluetooth Speaker,Electronics,247.79,JBL,electronics,
B1000368,Samsung Galaxy Tab A9,Electronics,326.29,Samsung,electronics,
B1000369,"Apple Watch SE (GPS, 44mm)",Electronics,359.94,Apple,electronics,
B1000370,Anker PowerCore 20000mAh Power Bank,Electronics,133.97,Anker,electronics,
B1000371,Anker PowerCore 20000mAh Power Bank,Electronics,315.96,Anker,electronics,
B1000372,"Apple Watch SE (GPS, 44mm)",Electronics,455.1,Apple,electronics,
B1000373,Kindle Paperwhite (11th Generation),Electronics,88.86,Kindle,electronics,
B1000374,"Apple Watch SE (GPS, 44mm)",Electronics,268.41,Apple,electronics,
B1000375,GoPro HERO11 Black Action Camera,Electronics,596.42,GoPro,electronics,
B1000376,"Apple Watch SE (GPS, 44mm)",Electronics,561.05,Apple,electronics,
B1000377,Samsung Galaxy Tab A9,Electronics,528.0,Samsung,electronics,
B1000378,Logitech MX Master 3S Wireless Mouse,Electronics,231.71,Logitech,electronics,
B1000379,Apple AirPods Pro (2nd Generation),Electronics,45.97,Apple,electronics,
B1000380,Logitech MX Master 3S Wireless Mouse,Electronics,296.18,Logitech,electronics,
B1000381,Anker PowerCore 20000mAh Power Bank,Electronics,258.36,Anker,electronics,
B1000382,"Apple Watch SE (GPS, 44mm)",Electronics,181.04,Apple,electronics,
B1000383,Apple AirPods Pro (2nd Generation),Electronics,525.21,Apple,electronics,
B1000384,Apple AirPods Pro (2nd Generation),Electronics,437.29,Apple,electronics,
B1000385,"Apple Watch SE (GPS, 44mm)",Electronics,220.09,Apple,electronics,
B1000386,Bose QuietComfort Ultra Headphones,Electronics,304.47,Bose,electronics,
B1000387,Kindle Paperwhite (11th Generation),Electronics,350.1,Kindle,electronics,
B1000388,Apple AirPods Pro (2nd Generation),Electronics,83.84,Apple,electronics,
B1000389,Anker PowerCore 20000mAh Power Bank,Electronics,500.21,Anker,electronics,
B1000390,Anker PowerCore 20000mAh Power Bank,Electronics,147.36,Anker,electronics,
B1000391,Anker PowerCore 20000mAh Power Bank,Electronics,302.63,Anker,electronics,
B1000392,Kindle Paperwhite (11th Generation),Electronics,392.35,Kindle,electronics,
B1000393,Samsung Galaxy Tab A9,Electronics,285.07,Samsung,electronics,
B1000394,Apple AirPods Pro (2nd Generation),Electronics,195.49,Apple,electronics,
B1000395,"Apple Watch SE (GPS, 44mm)",Electronics,90.22,Apple,electronics,
B1000396,Samsung Galaxy Tab A9,Electronics,461.61,Samsung,electronics,
B1000397,Samsung Galaxy Tab A9,Electronics,528.87,Samsung,electronics,
B1000398,Bose QuietComfort Ultra Headphones,Electronics,165.53,Bose,electronics,
B1000399,Samsung Galaxy Tab A9,Electronics,272.55,Samsung,electronics,
B1000400,Apple AirPods Pro (2nd Generation),Electronics,380.31,Apple,electronics,
B1000401,Samsung Galaxy Tab A9,Electronics,40.33,Samsung,electronics,
B1000402,GoPro HERO11 Black Action Camera,Electronics,126.71,GoPro,electronics,
B1000403,Apple AirPods Pro (2nd Generation),Electronics,159.73,Apple,electronics,
B1000404,JBL Charge 5 Bluetooth Speaker,Electronics,187.07,JBL,electronics,
B1000405,Samsung Galaxy Tab A9,Electronics,157.3,Samsung,electronics,
B1000406,Apple AirPods Pro (2nd Generation),Electronics,190.88,Apple,electronics,
B1000407,Logitech MX Master 3S Wireless Mouse,Electronics,156.39,Logitech,electronics,
B1000408,Apple AirPods Pro (2nd Generation),Electronics,440.63,Apple,electronics,
B1000409,Logitech MX Master 3S Wireless Mouse,Electronics,51.17,Logitech,electronics,
B1000410,GoPro HERO11 Black Action Camera,Electronics,320.78,GoPro,electronics,
B1000411,Bose QuietComfort Ultra Headphones,Electronics,312.12,Bose,electronics,
B1000412,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,128.32,Sony,electronics,
B1000413,Bose QuietComfort Ultra Headphones,Electronics,354.3,Bose,electronics,
B1000414,GoPro HERO11 Black Action Camera,Electronics,384.91,GoPro,electronics,
B1000415,JBL Charge 5 Bluetooth Speaker,Electronics,586.48,JBL,electronics,
B1000416,Logitech MX Master 3S Wireless Mouse,Electronics,542.33,Logitech,electronics,
B1000417,Anker PowerCore 20000mAh Power Bank,Electronics,515.72,Anker,electronics,
B1000418,JBL Charge 5 Bluetooth Speaker,Electronics,351.38,JBL,electronics,
B1000419,GoPro HERO11 Black Action Camera,Electronics,452.55,GoPro,electronics,
B1000420,Logitech MX Master 3S Wireless Mouse,Electronics,197.14,Logitech,electronics,
B1000421,Logitech MX Master 3S Wireless Mouse,Electronics,192.87,Logitech,electronics,
B1000422,Samsung Galaxy Tab A9,Electronics,369.59,Samsung,electronics,
B1000423,Anker PowerCore 20000mAh Power Bank,Electronics,526.81,Anker,electronics,
B1000424,JBL Charge 5 Bluetooth Speaker,Electronics,525.92,JBL,electronics,
B1000425,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,390.82,Sony,electronics,
B1000426,Apple AirPods Pro (2nd Generation),Electronics,280.2,Apple,electronics,
B1000427,JBL Charge 5 Bluetooth Speaker,Electronics,288.65,JBL,electronics,
B1000428,"Apple Watch SE (GPS, 44mm)",Electronics,138.31,Apple,electronics,
B1000429,Bose QuietComfort Ultra Headphones,Electronics,553.04,Bose,electronics,
B1000430,Logitech MX Master 3S Wireless Mouse,Electronics,68.57,Logitech,electronics,
B1000431,Anker PowerCore 20000mAh Power Bank,Electronics,354.03,Anker,electronics,
B1000432,"Apple Watch SE (GPS, 44mm)",Electronics,396.98,Apple,electronics,
B1000433,Bose QuietComfort Ultra Headphones,Electronics,89.99,Bose,electronics,
B1000434,Anker PowerCore 20000mAh Power Bank,Electronics,64.8,Anker,electronics,
B1000435,Logitech MX Master 3S Wireless Mouse,Electronics,461.32,Logitech,electronics,
B1000436,Apple AirPods Pro (2nd Generation),Electronics,166.11,Apple,electronics,
B1000437,Logitech MX Master 3S Wireless Mouse,Electronics,54.2,Logitech,electronics,
B1000438,JBL Charge 5 Bluetooth Speaker,Electronics,530.95,JBL,electronics,
B1000439,GoPro HERO11 Black Action Camera,Electronics,277.5,GoPro,electronics,
B1000440,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,272.35,Sony,electronics,
B1000441,Apple AirPods Pro (2nd Generation),Electronics,162.46,Apple,electronics,
B1000442,Anker PowerCore 20000mAh Power Bank,Electronics,520.29,Anker,electronics,
B1000443,JBL Charge 5 Bluetooth Speaker,Electronics,228.39,JBL,electronics,
B1000444,GoPro HERO11 Black Action Camera,Electronics,566.11,GoPro,electronics,
B1000445,GoPro HERO11 Black Action Camera,Electronics,310.36,GoPro,electronics,
B1000446,Anker PowerCore 20000mAh Power Bank,Electronics,583.46,Anker,electronics,
B1000447,Kindle Paperwhite (11th Generation),Electronics,331.97,Kindle,electronics,
B1000448,Anker PowerCore 20000mAh Power Bank,Electronics,598.21,Anker,electronics,
B1000449,Apple AirPods Pro (2nd Generation),Electronics,354.9,Apple,electronics,
B1000450,Bose QuietComfort Ultra Headphones,Electronics,358.4,Bose,electronics,
B1000451,Apple AirPods Pro (2nd Generation),Electronics,508.1,Apple,electronics,
B1000452,Logitech MX Master 3S Wireless Mouse,Electronics,271.43,Logitech,electronics,
B1000453,JBL Charge 5 Bluetooth Speaker,Electronics,99.09,JBL,electronics,
B1000454,Logitech MX Master 3S Wireless Mouse,Electronics,273.94,Logitech,electronics,
B1000455,Bose QuietComfort Ultra Headphones,Electronics,431.38,Bose,electronics,
B1000456,Apple AirPods Pro (2nd Generation),Electronics,122.01,Apple,electronics,
B1000457,Kindle Paperwhite (11th Generation),Electronics,443.92,Kindle,electronics,
B1000458,Logitech MX Master 3S Wireless Mouse,Electronics,305.86,Logitech,electronics,
B1000459,Samsung Galaxy Tab A9,Electronics,341.87,Samsung,electronics,
B1000460,Bose QuietComfort Ultra Headphones,Electronics,383.05,Bose,electronics,
B1000461,Samsung Galaxy Tab A9,Electronics,288.88,Samsung,electronics,
B1000462,Bose QuietComfort Ultra Headphones,Electronics,63.47,Bose,electronics,
B1000463,Samsung Galaxy Tab A9,Electronics,420.42,Samsung,electronics,
B1000464,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,230.18,Sony,electronics,
B1000465,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,50.18,Sony,electronics,
B1000466,Samsung Galaxy Tab A9,Electronics,353.44,Samsung,electronics,
B1000467,JBL Charge 5 Bluetooth Speaker,Electronics,536.15,JBL,electronics,
B1000468,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,164.53,Sony,electronics,
B1000469,Apple AirPods Pro (2nd Generation),Electronics,336.06,Apple,electronics,
B1000470,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,569.68,Sony,electronics,
B1000471,Apple AirPods Pro (2nd Generation),Electronics,115.65,Apple,electronics,
B1000472,Kindle Paperwhite (11th Generation),Electronics,278.4,Kindle,electronics,
B1000473,"Apple Watch SE (GPS, 44mm)",Electronics,480.03,Apple,electronics,
B1000474,Samsung Galaxy Tab A9,Electronics,260.8,Samsung,electronics,
B1000475,Bose QuietComfort Ultra Headphones,Electronics,450.63,Bose,electronics,
B1000476,GoPro HERO11 Black Action Camera,Electronics,77.12,GoPro,electronics,
B1000477,Samsung Galaxy Tab A9,Electronics,584.05,Samsung,electronics,
B1000478,JBL Charge 5 Bluetooth Speaker,Electronics,372.73,JBL,electronics,
B1000479,Kindle Paperwhite (11th Generation),Electronics,385.97,Kindle,electronics,
B1000480,Bose QuietComfort Ultra Headphones,Electronics,425.87,Bose,electronics,
B1000481,Logitech MX Master 3S Wireless Mouse,Electronics,274.99,Logitech,electronics,
B1000482,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,274.66,Sony,electronics,
B1000483,GoPro HERO11 Black Action Camera,Electronics,185.15,GoPro,electronics,
B1000484,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,103.75,Sony,electronics,
B1000485,JBL Charge 5 Bluetooth Speaker,Electronics,428.59,JBL,electronics,
B1000486,"Apple Watch SE (GPS, 44mm)",Electronics,321.56,Apple,electronics,
B1000487,GoPro HERO11 Black Action Camera,Electronics,570.65,GoPro,electronics,
B1000488,GoPro HERO11 Black Action Camera,Electronics,557.62,GoPro,electronics,
B1000489,GoPro HERO11 Black Action Camera,Electronics,310.2,GoPro,electronics,
B1000490,Anker PowerCore 20000mAh Power Bank,Electronics,228.26,Anker,electronics,
B1000491,Kindle Paperwhite (11th Generation),Electronics,437.99,Kindle,electronics,
B1000492,Logitech MX Master 3S Wireless Mouse,Electronics,186.24,Logitech,electronics,
B1000493,Anker PowerCore 20000mAh Power Bank,Electronics,394.73,Anker,electronics,
B1000494,Apple AirPods Pro (2nd Generation),Electronics,463.74,Apple,electronics,
B1000495,Samsung Galaxy Tab A9,Electronics,384.56,Samsung,electronics,
B1000496,Kindle Paperwhite (11th Generation),Electronics,140.0,Kindle,electronics,
B1000497,"Apple Watch SE (GPS, 44mm)",Electronics,372.16,Apple,electronics,
B1000498,Kindle Paperwhite (11th Generation),Electronics,539.94,Kindle,electronics,
B1000499,Anker PowerCore 20000mAh Power Bank,Electronics,315.83,Anker,electronics,
B1000500,GoPro HERO11 Black Action Camera,Electronics,353.55,GoPro,electronics,
B1000501,JBL Charge 5 Bluetooth Speaker,Electronics,335.95,JBL,electronics,
B1000502,"Apple Watch SE (GPS, 44mm)",Electronics,566.94,Apple,electronics,
B1000503,"Apple Watch SE (GPS, 44mm)",Electronics,599.29,Apple,electronics,
B1000504,Logitech MX Master 3S Wireless Mouse,Electronics,252.14,Logitech,electronics,
B1000505,JBL Charge 5 Bluetooth Speaker,Electronics,232.89,JBL,electronics,
B1000506,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,381.63,Sony,electronics,
B1000507,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,160.29,Sony,electronics,
B1000508,JBL Charge 5 Bluetooth Speaker,Electronics,392.76,JBL,electronics,
B1000509,"Apple Watch SE (GPS, 44mm)",Electronics,474.98,Apple,electronics,
B1000510,Kindle Paperwhite (11th Generation),Electronics,364.53,Kindle,electronics,
B1000511,Logitech MX Master 3S Wireless Mouse,Electronics,49.18,Logitech,electronics,
B1000512,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,592.22,Sony,electronics,
B1000513,Apple AirPods Pro (2nd Generation),Electronics,46.94,Apple,electronics,
B1000514,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,112.41,Sony,electronics,
B1000515,Apple AirPods Pro (2nd Generation),Electronics,61.73,Apple,electronics,
B1000516,Apple AirPods Pro (2nd Generation),Electronics,472.67,Apple,electronics,
B1000517,Kindle Paperwhite (11th Generation),Electronics,82.35,Kindle,electronics,
B1000518,JBL Charge 5 Bluetooth Speaker,Electronics,307.35,JBL,electronics,
B1000519,GoPro HERO11 Black Action Camera,Electronics,386.46,GoPro,electronics,
B1000520,Samsung Galaxy Tab A9,Electronics,248.14,Samsung,electronics,
B1000521,Logitech MX Master 3S Wireless Mouse,Electronics,421.92,Logitech,electronics,
B1000522,Kindle Paperwhite (11th Generation),Electronics,380.33,Kindle,electronics,
B1000523,Samsung Galaxy Tab A9,Electronics,499.55,Samsung,electronics,
B1000524,Anker PowerCore 20000mAh Power Bank,Electronics,229.02,Anker,electronics,
B1000525,Logitech MX Master 3S Wireless Mouse,Electronics,47.09,Logitech,electronics,
B1000526,Samsung Galaxy Tab A9,Electronics,117.94,Samsung,electronics,
B1000527,Logitech MX Master 3S Wireless Mouse,Electronics,419.13,Logitech,electronics,
B1000528,Samsung Galaxy Tab A9,Electronics,195.06,Samsung,electronics,
B1000529,Bose QuietComfort Ultra Headphones,Electronics,165.77,Bose,electronics,
B1000530,Samsung Galaxy Tab A9,Electronics,258.39,Samsung,electronics,
B1000531,Anker PowerCore 20000mAh Power Bank,Electronics,101.45,Anker,electronics,
B1000532,"Apple Watch SE (GPS, 44mm)",Electronics,444.54,Apple,electronics,
B1000533,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,561.03,Sony,electronics,
B1000534,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,595.74,Sony,electronics,
B1000535,GoPro HERO11 Black Action Camera,Electronics,508.46,GoPro,electronics,
B1000536,Anker PowerCore 20000mAh Power Bank,Electronics,257.72,Anker,electronics,
B1000537,GoPro HERO11 Black Action Camera,Electronics,174.33,GoPro,electronics,
B1000538,Bose QuietComfort Ultra Headphones,Electronics,512.39,Bose,electronics,
B1000539,GoPro HERO11 Black Action Camera,Electronics,575.1,GoPro,electronics,
B1000540,Logitech MX Master 3S Wireless Mouse,Electronics,185.6,Logitech,electronics,
B1000541,JBL Charge 5 Bluetooth Speaker,Electronics,502.63,JBL,electronics,
B1000542,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,231.38,Sony,electronics,
B1000543,GoPro HERO11 Black Action Camera,Electronics,590.93,GoPro,electronics,
B1000544,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,132.58,Sony,electronics,
B1000545,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,576.23,Sony,electronics,
B1000546,Sony WH-1000XM5 Noise Cancelling Headphones,Electronics,214.95,Sony,electronics,
B1000547,Apple AirPods Pro (2nd Generation),Electronics,584.3,Apple,electronics,
B1000548,"Apple Watch SE (GPS, 44mm)",Electronics,188.69,Apple,electronics,
B1000549,Apple AirPods Pro (2nd Generation),Electronics,222.96,Apple,electronics,
B1000550,Apple AirPods Pro (2nd Generation),Electronics,158.78,Apple,electronics,
B1000551,Apple AirPods Pro (2nd Generation),Electronics,441.05,Apple,electronics,
B1000552,Kindle Paperwhite (11th Generation),Electronics,293.41,Kindle,electronics,
B1000553,JBL Charge 5 Bluetooth Speaker,Electronics,151.36,JBL,electronics,
B1000554,Samsung Galaxy Tab A9,Electronics,435.01,Samsung,electronics,
B1000555,"Apple Watch SE (GPS, 44mm)",Electronics,393.8,Apple,electronics,
